x-axis,2
second,Volt
-17.63500E-03,+5.94974868E+00
-17.61000E-03,+5.94974868E+00
-17.58500E-03,+5.94974868E+00
-17.56000E-03,+5.94974868E+00
-17.53500E-03,+5.94974868E+00
-17.51000E-03,+5.94974868E+00
-17.48500E-03,+5.94974868E+00
-17.46000E-03,+5.94974868E+00
-17.43500E-03,+5.94974868E+00
-17.41000E-03,+5.94974868E+00
-17.38500E-03,+5.94974868E+00
-17.36000E-03,+5.94974868E+00
-17.33500E-03,+5.94974868E+00
-17.31000E-03,+5.94974868E+00
-17.28500E-03,+5.94974868E+00
-17.26000E-03,+5.94974868E+00
-17.23500E-03,+5.94974868E+00
-17.21000E-03,+5.94974868E+00
-17.18500E-03,+5.94974868E+00
-17.16000E-03,+5.94974868E+00
-17.13500E-03,+5.94974868E+00
-17.11000E-03,+5.94974868E+00
-17.08500E-03,+5.94974868E+00
-17.06000E-03,+5.94974868E+00
-17.03500E-03,+5.94974868E+00
-17.01000E-03,+5.94974868E+00
-16.98500E-03,+5.94974868E+00
-16.96000E-03,+5.94974868E+00
-16.93500E-03,+5.94974868E+00
-16.91000E-03,+5.94974868E+00
-16.88500E-03,+5.94974868E+00
-16.86000E-03,+5.94974868E+00
-16.83500E-03,+5.94974868E+00
-16.81000E-03,+5.94974868E+00
-16.78500E-03,+5.94974868E+00
-16.76000E-03,+5.94974868E+00
-16.73500E-03,+5.94974868E+00
-16.71000E-03,+5.94974868E+00
-16.68500E-03,+5.94974868E+00
-16.66000E-03,+5.94974868E+00
-16.63500E-03,+5.70854265E+00
-16.61000E-03,+5.28643210E+00
-16.58500E-03,+4.66331653E+00
-16.56000E-03,+3.99999996E+00
-16.53500E-03,+3.27638187E+00
-16.51000E-03,+2.49246228E+00
-16.48500E-03,+1.74874370E+00
-16.46000E-03,+964.82411E-03
-16.43500E-03,+241.20603E-03
-16.41000E-03,-402.01005E-03
-16.38500E-03,-1.06532662E+00
-16.36000E-03,-1.68844219E+00
-16.33500E-03,-2.25125626E+00
-16.31000E-03,-2.73366831E+00
-16.28500E-03,-3.21608037E+00
-16.26000E-03,-3.55778891E+00
-16.23500E-03,-3.95979895E+00
-16.21000E-03,-4.26130649E+00
-16.18500E-03,-4.58291452E+00
-16.16000E-03,-4.82412055E+00
-16.13500E-03,-5.06532658E+00
-16.11000E-03,-5.22613060E+00
-16.08500E-03,-5.38693462E+00
-16.06000E-03,-5.54773863E+00
-16.03500E-03,-5.62814064E+00
-16.01000E-03,-5.78894466E+00
-15.98500E-03,-5.86934667E+00
-15.96000E-03,-5.92964818E+00
-15.93500E-03,-5.94974868E+00
-15.91000E-03,-6.03015069E+00
-15.88500E-03,-6.11055270E+00
-15.86000E-03,-6.11055270E+00
-15.83500E-03,-6.11055270E+00
-15.81000E-03,-6.13065320E+00
-15.78500E-03,-6.13065320E+00
-15.76000E-03,-6.19095471E+00
-15.73500E-03,-6.19095471E+00
-15.71000E-03,-6.19095471E+00
-15.68500E-03,-6.19095471E+00
-15.66000E-03,-6.19095471E+00
-15.63500E-03,-6.19095471E+00
-15.61000E-03,-6.19095471E+00
-15.58500E-03,-6.19095471E+00
-15.56000E-03,-6.19095471E+00
-15.53500E-03,-6.19095471E+00
-15.51000E-03,-6.19095471E+00
-15.48500E-03,-6.19095471E+00
-15.46000E-03,-6.19095471E+00
-15.43500E-03,-6.19095471E+00
-15.41000E-03,-6.19095471E+00
-15.38500E-03,-6.11055270E+00
-15.36000E-03,-6.17085421E+00
-15.33500E-03,-6.19095471E+00
-15.31000E-03,-6.11055270E+00
-15.28500E-03,-6.19095471E+00
-15.26000E-03,-6.19095471E+00
-15.23500E-03,-6.19095471E+00
-15.21000E-03,-6.19095471E+00
-15.18500E-03,-6.13065320E+00
-15.16000E-03,-6.11055270E+00
-15.13500E-03,-6.19095471E+00
-15.11000E-03,-6.13065320E+00
-15.08500E-03,-6.13065320E+00
-15.06000E-03,-6.13065320E+00
-15.03500E-03,-6.19095471E+00
-15.01000E-03,-6.11055270E+00
-14.98500E-03,-6.19095471E+00
-14.96000E-03,-6.17085421E+00
-14.93500E-03,-6.19095471E+00
-14.91000E-03,-6.11055270E+00
-14.88500E-03,-6.13065320E+00
-14.86000E-03,-6.17085421E+00
-14.83500E-03,-6.17085421E+00
-14.81000E-03,-6.17085421E+00
-14.78500E-03,-6.13065320E+00
-14.76000E-03,-6.11055270E+00
-14.73500E-03,-6.13065320E+00
-14.71000E-03,-6.17085421E+00
-14.68500E-03,-6.11055270E+00
-14.66000E-03,-6.13065320E+00
-14.63500E-03,-6.11055270E+00
-14.61000E-03,-6.11055270E+00
-14.58500E-03,-6.13065320E+00
-14.56000E-03,-6.11055270E+00
-14.53500E-03,-6.11055270E+00
-14.51000E-03,-6.11055270E+00
-14.48500E-03,-6.13065320E+00
-14.46000E-03,-6.11055270E+00
-14.43500E-03,-6.13065320E+00
-14.41000E-03,-6.17085421E+00
-14.38500E-03,-6.17085421E+00
-14.36000E-03,-6.11055270E+00
-14.33500E-03,-6.17085421E+00
-14.31000E-03,-6.17085421E+00
-14.28500E-03,-6.13065320E+00
-14.26000E-03,-6.13065320E+00
-14.23500E-03,-6.11055270E+00
-14.21000E-03,-6.11055270E+00
-14.18500E-03,-6.13065320E+00
-14.16000E-03,-6.13065320E+00
-14.13500E-03,-6.17085421E+00
-14.11000E-03,-6.13065320E+00
-14.08500E-03,-6.13065320E+00
-14.06000E-03,-6.11055270E+00
-14.03500E-03,-6.11055270E+00
-14.01000E-03,-6.11055270E+00
-13.98500E-03,-6.11055270E+00
-13.96000E-03,-6.11055270E+00
-13.93500E-03,-6.17085421E+00
-13.91000E-03,-6.11055270E+00
-13.88500E-03,-6.17085421E+00
-13.86000E-03,-6.13065320E+00
-13.83500E-03,-6.13065320E+00
-13.81000E-03,-6.17085421E+00
-13.78500E-03,-6.13065320E+00
-13.76000E-03,-6.13065320E+00
-13.73500E-03,-6.13065320E+00
-13.71000E-03,-6.17085421E+00
-13.68500E-03,-6.17085421E+00
-13.66000E-03,-6.11055270E+00
-13.63500E-03,-6.17085421E+00
-13.61000E-03,-6.11055270E+00
-13.58500E-03,-6.13065320E+00
-13.56000E-03,-6.17085421E+00
-13.53500E-03,-6.11055270E+00
-13.51000E-03,-6.13065320E+00
-13.48500E-03,-6.17085421E+00
-13.46000E-03,-6.17085421E+00
-13.43500E-03,-6.11055270E+00
-13.41000E-03,-6.19095471E+00
-13.38500E-03,-6.11055270E+00
-13.36000E-03,-6.17085421E+00
-13.33500E-03,-6.11055270E+00
-13.31000E-03,-6.11055270E+00
-13.28500E-03,-6.13065320E+00
-13.26000E-03,-6.11055270E+00
-13.23500E-03,-6.11055270E+00
-13.21000E-03,-6.11055270E+00
-13.18500E-03,-6.11055270E+00
-13.16000E-03,-6.13065320E+00
-13.13500E-03,-6.17085421E+00
-13.11000E-03,-6.13065320E+00
-13.08500E-03,-6.17085421E+00
-13.06000E-03,-6.11055270E+00
-13.03500E-03,-6.11055270E+00
-13.01000E-03,-6.13065320E+00
-12.98500E-03,-6.13065320E+00
-12.96000E-03,-6.11055270E+00
-12.93500E-03,-6.11055270E+00
-12.91000E-03,-6.17085421E+00
-12.88500E-03,-6.13065320E+00
-12.86000E-03,-6.13065320E+00
-12.83500E-03,-6.11055270E+00
-12.81000E-03,-6.19095471E+00
-12.78500E-03,-6.17085421E+00
-12.76000E-03,-6.11055270E+00
-12.73500E-03,-6.17085421E+00
-12.71000E-03,-6.13065320E+00
-12.68500E-03,-6.13065320E+00
-12.66000E-03,-6.11055270E+00
-12.63500E-03,-6.11055270E+00
-12.61000E-03,-6.17085421E+00
-12.58500E-03,-6.19095471E+00
-12.56000E-03,-6.11055270E+00
-12.53500E-03,-6.17085421E+00
-12.51000E-03,-6.17085421E+00
-12.48500E-03,-6.11055270E+00
-12.46000E-03,-6.17085421E+00
-12.43500E-03,-6.11055270E+00
-12.41000E-03,-6.13065320E+00
-12.38500E-03,-6.11055270E+00
-12.36000E-03,-6.17085421E+00
-12.33500E-03,-6.11055270E+00
-12.31000E-03,-6.11055270E+00
-12.28500E-03,-6.17085421E+00
-12.26000E-03,-6.11055270E+00
-12.23500E-03,-6.13065320E+00
-12.21000E-03,-6.13065320E+00
-12.18500E-03,-6.19095471E+00
-12.16000E-03,-6.13065320E+00
-12.13500E-03,-6.13065320E+00
-12.11000E-03,-6.13065320E+00
-12.08500E-03,-6.17085421E+00
-12.06000E-03,-6.11055270E+00
-12.03500E-03,-6.11055270E+00
-12.01000E-03,-6.17085421E+00
-11.98500E-03,-6.13065320E+00
-11.96000E-03,-6.13065320E+00
-11.93500E-03,-6.13065320E+00
-11.91000E-03,-6.11055270E+00
-11.88500E-03,-6.13065320E+00
-11.86000E-03,-6.19095471E+00
-11.83500E-03,-6.17085421E+00
-11.81000E-03,-6.13065320E+00
-11.78500E-03,-6.11055270E+00
-11.76000E-03,-6.19095471E+00
-11.73500E-03,-6.17085421E+00
-11.71000E-03,-6.17085421E+00
-11.68500E-03,-6.13065320E+00
-11.66000E-03,-6.11055270E+00
-11.63500E-03,-6.13065320E+00
-11.61000E-03,-6.19095471E+00
-11.58500E-03,-6.17085421E+00
-11.56000E-03,-6.17085421E+00
-11.53500E-03,-6.13065320E+00
-11.51000E-03,-6.11055270E+00
-11.48500E-03,-6.13065320E+00
-11.46000E-03,-6.17085421E+00
-11.43500E-03,-6.17085421E+00
-11.41000E-03,-6.13065320E+00
-11.38500E-03,-6.11055270E+00
-11.36000E-03,-6.11055270E+00
-11.33500E-03,-6.11055270E+00
-11.31000E-03,-6.11055270E+00
-11.28500E-03,-6.13065320E+00
-11.26000E-03,-6.19095471E+00
-11.23500E-03,-6.11055270E+00
-11.21000E-03,-6.19095471E+00
-11.18500E-03,-6.19095471E+00
-11.16000E-03,-6.19095471E+00
-11.13500E-03,-6.11055270E+00
-11.11000E-03,-6.11055270E+00
-11.08500E-03,-6.11055270E+00
-11.06000E-03,-6.13065320E+00
-11.03500E-03,-6.13065320E+00
-11.01000E-03,-6.19095471E+00
-10.98500E-03,-6.13065320E+00
-10.96000E-03,-6.13065320E+00
-10.93500E-03,-6.19095471E+00
-10.91000E-03,-6.11055270E+00
-10.88500E-03,-6.19095471E+00
-10.86000E-03,-6.19095471E+00
-10.83500E-03,-6.11055270E+00
-10.81000E-03,-6.11055270E+00
-10.78500E-03,-6.13065320E+00
-10.76000E-03,-6.11055270E+00
-10.73500E-03,-6.19095471E+00
-10.71000E-03,-6.11055270E+00
-10.68500E-03,-6.13065320E+00
-10.66000E-03,-6.17085421E+00
-10.63500E-03,-6.11055270E+00
-10.61000E-03,-6.19095471E+00
-10.58500E-03,-6.11055270E+00
-10.56000E-03,-6.11055270E+00
-10.53500E-03,-6.19095471E+00
-10.51000E-03,-6.11055270E+00
-10.48500E-03,-6.13065320E+00
-10.46000E-03,-6.19095471E+00
-10.43500E-03,-6.11055270E+00
-10.41000E-03,-6.11055270E+00
-10.38500E-03,-6.17085421E+00
-10.36000E-03,-6.19095471E+00
-10.33500E-03,-6.11055270E+00
-10.31000E-03,-6.13065320E+00
-10.28500E-03,-6.11055270E+00
-10.26000E-03,-6.19095471E+00
-10.23500E-03,-6.11055270E+00
-10.21000E-03,-6.17085421E+00
-10.18500E-03,-6.13065320E+00
-10.16000E-03,-6.11055270E+00
-10.13500E-03,-6.13065320E+00
-10.11000E-03,-6.13065320E+00
-10.08500E-03,-6.11055270E+00
-10.06000E-03,-6.13065320E+00
-10.03500E-03,-6.11055270E+00
-10.01000E-03,-6.11055270E+00
-9.98500E-03,-6.13065320E+00
-9.96000E-03,-6.11055270E+00
-9.93500E-03,-6.11055270E+00
-9.91000E-03,-6.11055270E+00
-9.88500E-03,-6.11055270E+00
-9.86000E-03,-6.11055270E+00
-9.83500E-03,-6.17085421E+00
-9.81000E-03,-6.11055270E+00
-9.78500E-03,-6.17085421E+00
-9.76000E-03,-6.11055270E+00
-9.73500E-03,-6.11055270E+00
-9.71000E-03,-6.11055270E+00
-9.68500E-03,-6.17085421E+00
-9.66000E-03,-6.13065320E+00
-9.63500E-03,-6.13065320E+00
-9.61000E-03,-6.19095471E+00
-9.58500E-03,-6.13065320E+00
-9.56000E-03,-6.11055270E+00
-9.53500E-03,-6.17085421E+00
-9.51000E-03,-6.13065320E+00
-9.48500E-03,-6.13065320E+00
-9.46000E-03,-6.17085421E+00
-9.43500E-03,-6.19095471E+00
-9.41000E-03,-6.13065320E+00
-9.38500E-03,-6.13065320E+00
-9.36000E-03,-6.11055270E+00
-9.33500E-03,-6.11055270E+00
-9.31000E-03,-6.13065320E+00
-9.28500E-03,-6.17085421E+00
-9.26000E-03,-6.11055270E+00
-9.23500E-03,-6.13065320E+00
-9.21000E-03,-6.13065320E+00
-9.18500E-03,-6.17085421E+00
-9.16000E-03,-6.19095471E+00
-9.13500E-03,-6.13065320E+00
-9.11000E-03,-6.17085421E+00
-9.08500E-03,-6.11055270E+00
-9.06000E-03,-6.11055270E+00
-9.03500E-03,-6.11055270E+00
-9.01000E-03,-6.11055270E+00
-8.98500E-03,-6.11055270E+00
-8.96000E-03,-6.19095471E+00
-8.93500E-03,-6.11055270E+00
-8.91000E-03,-6.17085421E+00
-8.88500E-03,-6.11055270E+00
-8.86000E-03,-6.11055270E+00
-8.83500E-03,-6.17085421E+00
-8.81000E-03,-6.17085421E+00
-8.78500E-03,-6.13065320E+00
-8.76000E-03,-6.11055270E+00
-8.73500E-03,-6.11055270E+00
-8.71000E-03,-6.11055270E+00
-8.68500E-03,-6.17085421E+00
-8.66000E-03,-6.13065320E+00
-8.63500E-03,-6.17085421E+00
-8.61000E-03,-6.17085421E+00
-8.58500E-03,-6.11055270E+00
-8.56000E-03,-6.17085421E+00
-8.53500E-03,-6.11055270E+00
-8.51000E-03,-6.11055270E+00
-8.48500E-03,-6.13065320E+00
-8.46000E-03,-6.11055270E+00
-8.43500E-03,-6.11055270E+00
-8.41000E-03,-6.19095471E+00
-8.38500E-03,-6.17085421E+00
-8.36000E-03,-6.11055270E+00
-8.33500E-03,-6.11055270E+00
-8.31000E-03,-6.13065320E+00
-8.28500E-03,-6.11055270E+00
-8.26000E-03,-6.17085421E+00
-8.23500E-03,-6.17085421E+00
-8.21000E-03,-6.19095471E+00
-8.18500E-03,-6.11055270E+00
-8.16000E-03,-6.13065320E+00
-8.13500E-03,-6.11055270E+00
-8.11000E-03,-6.17085421E+00
-8.08500E-03,-6.11055270E+00
-8.06000E-03,-6.13065320E+00
-8.03500E-03,-6.17085421E+00
-8.01000E-03,-6.13065320E+00
-7.98500E-03,-6.11055270E+00
-7.96000E-03,-6.11055270E+00
-7.93500E-03,-6.11055270E+00
-7.91000E-03,-6.11055270E+00
-7.88500E-03,-6.11055270E+00
-7.86000E-03,-6.11055270E+00
-7.83500E-03,-6.13065320E+00
-7.81000E-03,-6.19095471E+00
-7.78500E-03,-6.11055270E+00
-7.76000E-03,-6.19095471E+00
-7.73500E-03,-6.11055270E+00
-7.71000E-03,-6.11055270E+00
-7.68500E-03,-6.11055270E+00
-7.66000E-03,-6.11055270E+00
-7.63500E-03,-6.13065320E+00
-7.61000E-03,-6.13065320E+00
-7.58500E-03,-6.17085421E+00
-7.56000E-03,-6.11055270E+00
-7.53500E-03,-6.17085421E+00
-7.51000E-03,-6.19095471E+00
-7.48500E-03,-6.11055270E+00
-7.46000E-03,-6.11055270E+00
-7.43500E-03,-6.13065320E+00
-7.41000E-03,-6.11055270E+00
-7.38500E-03,-6.13065320E+00
-7.36000E-03,-6.11055270E+00
-7.33500E-03,-6.11055270E+00
-7.31000E-03,-6.19095471E+00
-7.28500E-03,-6.11055270E+00
-7.26000E-03,-6.13065320E+00
-7.23500E-03,-6.11055270E+00
-7.21000E-03,-6.19095471E+00
-7.18500E-03,-6.11055270E+00
-7.16000E-03,-6.11055270E+00
-7.13500E-03,-6.17085421E+00
-7.11000E-03,-6.13065320E+00
-7.08500E-03,-6.11055270E+00
-7.06000E-03,-6.19095471E+00
-7.03500E-03,-6.11055270E+00
-7.01000E-03,-6.13065320E+00
-6.98500E-03,-6.17085421E+00
-6.96000E-03,-6.11055270E+00
-6.93500E-03,-6.19095471E+00
-6.91000E-03,-6.17085421E+00
-6.88500E-03,-6.17085421E+00
-6.86000E-03,-6.13065320E+00
-6.83500E-03,-6.13065320E+00
-6.81000E-03,-6.13065320E+00
-6.78500E-03,-6.11055270E+00
-6.76000E-03,-6.17085421E+00
-6.73500E-03,-6.11055270E+00
-6.71000E-03,-6.13065320E+00
-6.68500E-03,-6.11055270E+00
-6.66000E-03,-6.17085421E+00
-6.63500E-03,-6.11055270E+00
-6.61000E-03,-6.19095471E+00
-6.58500E-03,-6.17085421E+00
-6.56000E-03,-6.19095471E+00
-6.53500E-03,-6.13065320E+00
-6.51000E-03,-6.11055270E+00
-6.48500E-03,-6.17085421E+00
-6.46000E-03,-6.13065320E+00
-6.43500E-03,-6.13065320E+00
-6.41000E-03,-6.19095471E+00
-6.38500E-03,-6.13065320E+00
-6.36000E-03,-6.11055270E+00
-6.33500E-03,-6.11055270E+00
-6.31000E-03,-6.11055270E+00
-6.28500E-03,-6.13065320E+00
-6.26000E-03,-6.13065320E+00
-6.23500E-03,-6.17085421E+00
-6.21000E-03,-6.11055270E+00
-6.18500E-03,-6.17085421E+00
-6.16000E-03,-6.13065320E+00
-6.13500E-03,-6.11055270E+00
-6.11000E-03,-6.13065320E+00
-6.08500E-03,-6.13065320E+00
-6.06000E-03,-6.19095471E+00
-6.03500E-03,-6.19095471E+00
-6.01000E-03,-6.11055270E+00
-5.98500E-03,-6.13065320E+00
-5.96000E-03,-6.13065320E+00
-5.93500E-03,-6.11055270E+00
-5.91000E-03,-6.11055270E+00
-5.88500E-03,-6.17085421E+00
-5.86000E-03,-6.17085421E+00
-5.83500E-03,-6.11055270E+00
-5.81000E-03,-6.11055270E+00
-5.78500E-03,-6.13065320E+00
-5.76000E-03,-6.17085421E+00
-5.73500E-03,-6.19095471E+00
-5.71000E-03,-6.11055270E+00
-5.68500E-03,-6.13065320E+00
-5.66000E-03,-6.11055270E+00
-5.63500E-03,-6.13065320E+00
-5.61000E-03,-6.17085421E+00
-5.58500E-03,-6.19095471E+00
-5.56000E-03,-6.11055270E+00
-5.53500E-03,-6.13065320E+00
-5.51000E-03,-6.17085421E+00
-5.48500E-03,-6.17085421E+00
-5.46000E-03,-6.11055270E+00
-5.43500E-03,-6.19095471E+00
-5.41000E-03,-6.19095471E+00
-5.38500E-03,-6.17085421E+00
-5.36000E-03,-6.13065320E+00
-5.33500E-03,-6.19095471E+00
-5.31000E-03,-6.17085421E+00
-5.28500E-03,-6.13065320E+00
-5.26000E-03,-6.11055270E+00
-5.23500E-03,-6.13065320E+00
-5.21000E-03,-6.17085421E+00
-5.18500E-03,-6.13065320E+00
-5.16000E-03,-6.13065320E+00
-5.13500E-03,-6.17085421E+00
-5.11000E-03,-6.11055270E+00
-5.08500E-03,-6.11055270E+00
-5.06000E-03,-6.17085421E+00
-5.03500E-03,-6.13065320E+00
-5.01000E-03,-6.17085421E+00
-4.98500E-03,-6.19095471E+00
-4.96000E-03,-6.13065320E+00
-4.93500E-03,-6.11055270E+00
-4.91000E-03,-6.13065320E+00
-4.88500E-03,-6.13065320E+00
-4.86000E-03,-6.17085421E+00
-4.83500E-03,-6.19095471E+00
-4.81000E-03,-6.11055270E+00
-4.78500E-03,-6.11055270E+00
-4.76000E-03,-6.13065320E+00
-4.73500E-03,-6.11055270E+00
-4.71000E-03,-6.11055270E+00
-4.68500E-03,-6.11055270E+00
-4.66000E-03,-6.17085421E+00
-4.63500E-03,-6.17085421E+00
-4.61000E-03,-6.13065320E+00
-4.58500E-03,-6.11055270E+00
-4.56000E-03,-6.11055270E+00
-4.53500E-03,-6.11055270E+00
-4.51000E-03,-6.13065320E+00
-4.48500E-03,-6.19095471E+00
-4.46000E-03,-6.17085421E+00
-4.43500E-03,-6.11055270E+00
-4.41000E-03,-6.19095471E+00
-4.38500E-03,-6.13065320E+00
-4.36000E-03,-6.17085421E+00
-4.33500E-03,-6.19095471E+00
-4.31000E-03,-6.11055270E+00
-4.28500E-03,-6.13065320E+00
-4.26000E-03,-6.19095471E+00
-4.23500E-03,-6.19095471E+00
-4.21000E-03,-6.19095471E+00
-4.18500E-03,-6.11055270E+00
-4.16000E-03,-6.19095471E+00
-4.13500E-03,-6.11055270E+00
-4.11000E-03,-6.11055270E+00
-4.08500E-03,-6.13065320E+00
-4.06000E-03,-6.17085421E+00
-4.03500E-03,-6.11055270E+00
-4.01000E-03,-6.13065320E+00
-3.98500E-03,-6.13065320E+00
-3.96000E-03,-6.11055270E+00
-3.93500E-03,-6.11055270E+00
-3.91000E-03,-6.13065320E+00
-3.88500E-03,-6.17085421E+00
-3.86000E-03,-6.11055270E+00
-3.83500E-03,-6.13065320E+00
-3.81000E-03,-6.13065320E+00
-3.78500E-03,-6.11055270E+00
-3.76000E-03,-6.19095471E+00
-3.73500E-03,-6.13065320E+00
-3.71000E-03,-6.13065320E+00
-3.68500E-03,-6.19095471E+00
-3.66000E-03,-6.11055270E+00
-3.63500E-03,-6.17085421E+00
-3.61000E-03,-6.11055270E+00
-3.58500E-03,-6.13065320E+00
-3.56000E-03,-6.17085421E+00
-3.53500E-03,-6.17085421E+00
-3.51000E-03,-6.11055270E+00
-3.48500E-03,-6.13065320E+00
-3.46000E-03,-6.11055270E+00
-3.43500E-03,-6.13065320E+00
-3.41000E-03,-6.17085421E+00
-3.38500E-03,-6.11055270E+00
-3.36000E-03,-6.13065320E+00
-3.33500E-03,-6.13065320E+00
-3.31000E-03,-6.11055270E+00
-3.28500E-03,-6.11055270E+00
-3.26000E-03,-6.19095471E+00
-3.23500E-03,-6.11055270E+00
-3.21000E-03,-6.19095471E+00
-3.18500E-03,-6.11055270E+00
-3.16000E-03,-6.17085421E+00
-3.13500E-03,-6.11055270E+00
-3.11000E-03,-6.11055270E+00
-3.08500E-03,-6.13065320E+00
-3.06000E-03,-6.13065320E+00
-3.03500E-03,-6.17085421E+00
-3.01000E-03,-6.13065320E+00
-2.98500E-03,-6.19095471E+00
-2.96000E-03,-6.11055270E+00
-2.93500E-03,-6.13065320E+00
-2.91000E-03,-6.11055270E+00
-2.88500E-03,-6.19095471E+00
-2.86000E-03,-6.19095471E+00
-2.83500E-03,-6.17085421E+00
-2.81000E-03,-6.17085421E+00
-2.78500E-03,-6.13065320E+00
-2.76000E-03,-6.17085421E+00
-2.73500E-03,-6.17085421E+00
-2.71000E-03,-6.11055270E+00
-2.68500E-03,-6.17085421E+00
-2.66000E-03,-6.11055270E+00
-2.63500E-03,-6.17085421E+00
-2.61000E-03,-6.11055270E+00
-2.58500E-03,-6.17085421E+00
-2.56000E-03,-6.13065320E+00
-2.53500E-03,-6.13065320E+00
-2.51000E-03,-6.13065320E+00
-2.48500E-03,-6.17085421E+00
-2.46000E-03,-6.13065320E+00
-2.43500E-03,-6.19095471E+00
-2.41000E-03,-6.13065320E+00
-2.38500E-03,-6.11055270E+00
-2.36000E-03,-6.13065320E+00
-2.33500E-03,-6.11055270E+00
-2.31000E-03,-6.17085421E+00
-2.28500E-03,-6.19095471E+00
-2.26000E-03,-6.17085421E+00
-2.23500E-03,-6.17085421E+00
-2.21000E-03,-6.11055270E+00
-2.18500E-03,-6.11055270E+00
-2.16000E-03,-6.11055270E+00
-2.13500E-03,-6.13065320E+00
-2.11000E-03,-6.11055270E+00
-2.08500E-03,-6.17085421E+00
-2.06000E-03,-6.17085421E+00
-2.03500E-03,-6.11055270E+00
-2.01000E-03,-6.11055270E+00
-1.98500E-03,-6.17085421E+00
-1.96000E-03,-6.17085421E+00
-1.93500E-03,-6.19095471E+00
-1.91000E-03,-6.11055270E+00
-1.88500E-03,-6.19095471E+00
-1.86000E-03,-6.11055270E+00
-1.83500E-03,-6.11055270E+00
-1.81000E-03,-6.17085421E+00
-1.78500E-03,-6.17085421E+00
-1.76000E-03,-6.17085421E+00
-1.73500E-03,-6.17085421E+00
-1.71000E-03,-6.17085421E+00
-1.68500E-03,-6.11055270E+00
-1.66000E-03,-6.13065320E+00
-1.63500E-03,-6.13065320E+00
-1.61000E-03,-6.13065320E+00
-1.58500E-03,-6.13065320E+00
-1.56000E-03,-6.13065320E+00
-1.53500E-03,-6.17085421E+00
-1.51000E-03,-6.13065320E+00
-1.48500E-03,-6.13065320E+00
-1.46000E-03,-6.17085421E+00
-1.43500E-03,-6.11055270E+00
-1.41000E-03,-6.17085421E+00
-1.38500E-03,-6.13065320E+00
-1.36000E-03,-6.11055270E+00
-1.33500E-03,-6.17085421E+00
-1.31000E-03,-6.13065320E+00
-1.28500E-03,-6.11055270E+00
-1.26000E-03,-6.13065320E+00
-1.23500E-03,-6.13065320E+00
-1.21000E-03,-6.13065320E+00
-1.18500E-03,-6.11055270E+00
-1.16000E-03,-6.11055270E+00
-1.13500E-03,-6.19095471E+00
-1.11000E-03,-6.11055270E+00
-1.08500E-03,-6.11055270E+00
-1.06000E-03,-6.11055270E+00
-1.03500E-03,-6.11055270E+00
-1.01000E-03,-6.13065320E+00
-985.00E-06,-6.13065320E+00
-960.00E-06,-6.13065320E+00
